Customer_ID,Gender,Age,Marital_status,Children,Tenure_months,Monthly_charges,Total_charges,Phone,Internet,Contract,Paperless_billing,Payment_method,Churn
279,Female,65,NULL,1,72,24.15,1776.45,Yes,No,Biyearly,Yes,Credit card (automatic),No
280,Female,71,NULL,NULL,72,98.2,7015.9,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
281,Male,39,1,0,1,70.45,70.45,Yes,Fiber,Monthly,Yes,Mailed check,Yes
282,Male,58,0,1,37,70.35,2552.9,Yes,Fiber,Monthly,Yes,Mailed check,No
283,Female,78,NULL,NULL,35,80.05,2835.9,Yes,Fiber,Monthly,No,Credit card (automatic),No
284,Female,24,NULL,NULL,48,105.1,5083.55,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
285,Female,57,NULL,NULL,10,100.6,1060.2,Yes,Fiber,Monthly,Yes,Electronic check,Yes
286,Male,35,NULL,NULL,6,26.35,184.05,Yes,No,Monthly,No,Mailed check,No
287,Female,25,1,NULL,52,19.85,1070.5,Yes,No,Biyearly,No,Mailed check,No
288,Male,73,1,NULL,61,79.8,4914.8,Yes,DSL,Yearly,Yes,Electronic check,No
289,Male,54,0,1,14,95.6,1273.3,Yes,Fiber,Monthly,Yes,Electronic check,No
290,Male,21,NULL,NULL,3,77.4,206.15,Yes,DSL,Monthly,Yes,Electronic check,No
291,Female,73,NULL,NULL,69,61.45,4131.2,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
292,Male,44,0,NULL,72,92,6632.75,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
293,Male,80,NULL,0,1,20.25,20.25,Yes,No,Monthly,No,Mailed check,Yes
294,Female,32,0,0,47,80.35,3825.85,Yes,Fiber,Monthly,No,Electronic check,Yes
295,Female,56,NULL,NULL,3,79.4,244.65,Yes,Fiber,Monthly,Yes,Electronic check,Yes
296,Male,33,1,0,49,99.25,4920.8,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
297,Female,59,NULL,1,27,86.45,2401.05,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
298,Female,43,0,1,1,20.2,20.2,Yes,No,Monthly,Yes,Mailed check,Yes
299,Male,27,NULL,0,27,19.55,520.55,Yes,No,Biyearly,No,Bank transfer (automatic),No
300,Female,38,1,1,57,70.1,3913.3,Yes,DSL,Yearly,Yes,Bank transfer (automatic),Yes
301,Male,71,NULL,NULL,44,25.7,1110.5,Yes,No,Yearly,No,Mailed check,No
302,Female,54,NULL,NULL,72,100.65,7334.05,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
303,Male,77,NULL,NULL,33,93.35,3092,Yes,Fiber,Monthly,Yes,Electronic check,No
304,Male,43,1,NULL,4,44.8,176.2,Yes,DSL,Monthly,Yes,Credit card (automatic),No
305,Male,33,1,NULL,67,104.6,6885.75,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
306,Male,26,0,1,9,24.6,190.1,No,DSL,Monthly,Yes,Mailed check,No
307,Female,26,1,1,2,79.2,172.85,Yes,Fiber,Monthly,No,Electronic check,Yes
308,Female,78,0,NULL,72,117.5,8670.1,Yes,Fiber,Biyearly,No,Credit card (automatic),No
309,Male,34,1,1,8,54.4,475.1,Yes,DSL,Monthly,Yes,Electronic check,No
310,Female,28,NULL,NULL,71,25.6,1888.25,Yes,No,Biyearly,No,Credit card (automatic),No
311,Male,45,1,0,72,103.95,7517.7,Yes,Fiber,Biyearly,No,Credit card (automatic),No
312,Female,64,NULL,0,57,94.7,5468.95,Yes,Fiber,Yearly,No,Electronic check,No
313,Female,76,NULL,NULL,50,88.05,4367.35,Yes,Fiber,Monthly,Yes,Electronic check,Yes
314,Male,47,NULL,NULL,37,61.45,2302.35,Yes,DSL,Biyearly,No,Credit card (automatic),No
315,Male,59,NULL,NULL,1,70.65,70.65,Yes,Fiber,Monthly,Yes,Mailed check,Yes
316,Female,76,1,NULL,1,85,85,Yes,Fiber,Monthly,Yes,Electronic check,Yes
317,Female,66,0,1,52,108.1,5839.3,Yes,Fiber,Monthly,No,Credit card (automatic),No
318,Female,49,NULL,1,68,54.45,3687.75,Yes,DSL,Monthly,No,Mailed check,No
319,Male,69,NULL,0,6,20.65,109.3,Yes,No,Monthly,No,Mailed check,No
320,Female,46,0,1,22,63.55,1381.8,Yes,DSL,Monthly,Yes,Mailed check,No
321,Female,27,1,NULL,36,51.05,1815,Yes,DSL,Monthly,No,Credit card (automatic),No
322,Male,66,0,NULL,24,90.55,2282.55,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
323,Male,38,1,NULL,3,26.4,121.25,Yes,No,Biyearly,Yes,Mailed check,No
324,Male,69,NULL,NULL,8,69.7,560.85,Yes,Fiber,Monthly,Yes,Electronic check,Yes
325,Female,70,0,0,5,90.8,455.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
326,Male,52,1,1,15,103.45,1539.8,Yes,Fiber,Monthly,Yes,Electronic check,No
327,Male,25,NULL,1,3,91.85,257.05,Yes,Fiber,Monthly,No,Electronic check,Yes
328,Male,58,0,NULL,36,18.55,689,Yes,No,Biyearly,Yes,Credit card (automatic),No
329,Female,30,NULL,NULL,20,24.45,482.8,No,DSL,Monthly,Yes,Electronic check,Yes
330,Female,63,NULL,0,24,54.15,1240.25,No,DSL,Monthly,Yes,Credit card (automatic),Yes
331,Male,29,NULL,NULL,68,79.6,5461.45,Yes,Fiber,Yearly,No,Credit card (automatic),No
332,Female,40,1,1,35,20.1,644.5,Yes,No,Yearly,Yes,Credit card (automatic),No
333,Male,50,NULL,1,69,26,1796.55,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
334,Female,59,NULL,NULL,72,85.3,6129.2,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
335,Male,58,0,NULL,2,56.7,113.55,Yes,DSL,Monthly,No,Mailed check,Yes
336,Male,52,1,NULL,61,98.45,6145.2,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
337,Male,80,1,0,65,104.1,6700.05,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
338,Male,52,NULL,NULL,22,40.05,880.2,No,DSL,Monthly,No,Mailed check,Yes
339,Female,48,1,1,72,103.2,7362.9,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
340,Female,68,NULL,1,2,19.9,57.4,Yes,No,Monthly,No,Electronic check,No
341,Female,33,0,1,46,44.95,2168.9,Yes,DSL,Monthly,No,Bank transfer (automatic),No
342,Male,59,0,NULL,38,20.4,743.5,Yes,No,Biyearly,No,Bank transfer (automatic),No
343,Male,74,1,NULL,51,81,4085.75,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
344,Female,62,1,NULL,1,55,55,Yes,DSL,Monthly,Yes,Credit card (automatic),Yes
345,Male,32,NULL,0,20,51.8,1023.85,Yes,DSL,Monthly,Yes,Mailed check,No
346,Male,65,NULL,1,41,51.35,2075.1,No,DSL,Yearly,Yes,Electronic check,No
347,Female,36,NULL,1,36,19.2,702.9,Yes,No,Monthly,No,Bank transfer (automatic),No
348,Male,42,0,0,57,19.6,1170.55,Yes,No,Biyearly,Yes,Mailed check,No
349,Female,76,NULL,0,41,68.6,2877.05,Yes,DSL,Yearly,Yes,Electronic check,No
350,Female,71,1,1,2,70.15,123.8,Yes,Fiber,Monthly,Yes,Electronic check,No
351,Male,69,NULL,NULL,44,20.6,926,Yes,No,Yearly,No,Bank transfer (automatic),No
352,Female,69,1,1,39,51.05,2066,Yes,DSL,Monthly,No,Credit card (automatic),No
353,Male,67,NULL,NULL,70,25.35,1715.15,Yes,No,Biyearly,No,Mailed check,No
354,Female,65,NULL,1,38,19.3,755.5,Yes,No,Yearly,No,Mailed check,No
355,Female,61,NULL,NULL,1,68.65,68.65,Yes,Fiber,Monthly,No,Electronic check,Yes
356,Female,25,0,1,66,103.1,6595,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
357,Male,27,NULL,NULL,16,74.55,1170.5,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
358,Male,47,1,NULL,5,79.9,343.95,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
359,Male,50,1,0,2,55.1,113.35,Yes,DSL,Monthly,Yes,Mailed check,Yes
360,Female,25,0,0,27,52.85,1498.65,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
361,Female,35,NULL,0,60,49.75,3069.45,No,DSL,Monthly,Yes,Electronic check,No
362,Female,24,0,NULL,50,70.8,3478.15,Yes,DSL,Yearly,Yes,Credit card (automatic),No
363,Male,24,NULL,NULL,8,20.15,165.5,Yes,No,Biyearly,No,Mailed check,No
364,Female,27,NULL,0,45,85.7,3778.1,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
365,Male,77,1,1,5,85.4,401.1,Yes,Fiber,Monthly,Yes,Electronic check,Yes
366,Female,35,1,NULL,22,89.25,1907.85,Yes,Fiber,Monthly,No,Electronic check,Yes
367,Male,59,1,1,50,105.05,5163.3,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
368,Female,41,0,0,58,102.1,5885.4,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
369,Female,79,NULL,NULL,15,48.85,631.4,Yes,DSL,Monthly,No,Mailed check,No
370,Male,71,NULL,1,72,109.75,7758.9,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
371,Female,23,0,1,3,70.4,204.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
372,Female,40,1,NULL,56,19.8,1119.9,Yes,No,Biyearly,Yes,Credit card (automatic),No
373,Male,23,1,0,72,104.45,7459,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
374,Male,50,NULL,1,72,97.95,7114.25,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
375,Female,39,NULL,0,11,20.9,202.3,Yes,No,Biyearly,No,Credit card (automatic),No
376,Male,41,0,NULL,8,76.15,645.8,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
377,Male,80,1,1,10,95.1,865.1,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
378,Male,50,1,NULL,19,69.6,1394.55,Yes,DSL,Monthly,No,Mailed check,No
379,Male,41,0,0,63,90.45,5825.5,Yes,Fiber,Yearly,No,Credit card (automatic),No
380,Female,47,NULL,1,4,46,181.6,Yes,DSL,Monthly,No,Electronic check,Yes
381,Female,66,NULL,NULL,57,20.1,1087.7,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
382,Female,24,1,1,19,20.25,383.65,Yes,No,Yearly,No,Credit card (automatic),No
383,Male,54,1,0,13,78.3,1033.95,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
384,Male,52,1,1,67,111.2,7530.8,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
385,Female,39,NULL,NULL,72,115.55,8312.4,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
386,Male,67,NULL,1,4,61.45,229.55,Yes,DSL,Monthly,No,Credit card (automatic),Yes
387,Male,80,1,0,49,93.85,4733.1,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
388,Male,42,NULL,NULL,9,29.95,248.95,No,DSL,Monthly,Yes,Electronic check,Yes
389,Female,66,NULL,0,6,55,340.4,Yes,DSL,Monthly,Yes,Electronic check,No
390,Female,34,NULL,NULL,13,35.1,446.1,No,DSL,Monthly,Yes,Electronic check,Yes
391,Female,33,0,1,11,76.5,837.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
392,Female,52,NULL,1,6,49.25,255.6,No,DSL,Yearly,Yes,Mailed check,No
393,Male,22,NULL,0,17,90.2,1454.15,Yes,Fiber,Monthly,No,Credit card (automatic),Yes
394,Female,75,NULL,1,42,60.15,2421.6,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
395,Female,25,0,NULL,34,20.65,716.4,Yes,No,Monthly,No,Mailed check,No
396,Male,59,0,NULL,72,110.6,7962.2,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
397,Female,56,NULL,NULL,56,109.6,5953,Yes,Fiber,Monthly,Yes,Mailed check,No
398,Female,65,NULL,0,15,89,1288.3,Yes,Fiber,Monthly,No,Credit card (automatic),No
399,Male,53,NULL,1,72,67.2,4671.7,No,DSL,Biyearly,No,Credit card (automatic),No
400,Male,30,1,0,1,20.25,20.25,Yes,No,Monthly,No,Mailed check,No
401,Male,72,0,0,50,101.9,5265.5,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
402,Male,61,0,1,68,84.65,5683.6,Yes,Fiber,Monthly,Yes,Electronic check,No
403,Female,72,NULL,NULL,16,68.25,1114.85,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
404,Female,60,NULL,1,43,80.45,3398.9,Yes,Fiber,Monthly,No,Electronic check,No
405,Male,23,1,1,68,90.8,6302.85,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
406,Female,36,0,1,10,55.55,551.3,Yes,DSL,Monthly,Yes,Mailed check,No
407,Male,65,1,0,2,70.1,141.65,Yes,Fiber,Monthly,No,Electronic check,No
408,Male,55,NULL,0,46,40.4,1842.7,No,DSL,Biyearly,No,Credit card (automatic),No
409,Male,78,0,NULL,71,79.05,5552.5,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
410,Female,42,1,0,42,84.3,3588.4,Yes,Fiber,Monthly,Yes,Electronic check,Yes
411,Male,34,0,1,3,85.7,256.75,Yes,Fiber,Monthly,No,Credit card (automatic),No
412,Male,70,1,0,54,89.8,4667,Yes,Fiber,Monthly,No,Mailed check,No
413,Male,50,1,NULL,52,105.1,5376.4,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
414,Female,41,1,NULL,27,95.6,2595.25,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
415,Male,31,1,NULL,4,51.75,201.1,Yes,DSL,Monthly,No,Credit card (automatic),Yes
416,Female,41,NULL,NULL,53,108.95,5718.2,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
417,Female,24,0,0,53,94.85,5000.2,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),Yes
418,Female,21,NULL,0,10,36.25,374,No,DSL,Monthly,No,Electronic check,No
419,Female,79,1,1,29,87.8,2621.75,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
420,Female,24,0,NULL,16,88.45,1422.1,Yes,Fiber,Monthly,Yes,Electronic check,Yes
421,Female,34,0,NULL,66,102.4,6471.85,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
422,Female,69,NULL,NULL,8,105.5,829.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
423,Female,66,0,1,22,19.9,400.3,Yes,No,Monthly,No,Mailed check,No
424,Male,61,1,1,3,19.65,68.35,Yes,No,Monthly,Yes,Mailed check,No
425,Male,50,1,1,6,85.15,503.6,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
426,Female,54,1,0,18,24.65,471.35,Yes,No,Biyearly,Yes,Credit card (automatic),No
427,Female,23,0,1,66,90.95,5930.05,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
428,Male,80,1,1,66,116.25,7862.25,Yes,Fiber,Yearly,Yes,Electronic check,No
429,Male,40,NULL,0,58,45.3,2651.2,No,DSL,Monthly,Yes,Electronic check,Yes
430,Male,30,NULL,0,55,59.45,3157,Yes,DSL,Yearly,No,Credit card (automatic),No
431,Male,24,1,1,68,25.75,1686.15,Yes,No,Biyearly,No,Mailed check,No
432,Female,79,NULL,NULL,47,20.05,1016.7,Yes,No,Biyearly,No,Credit card (automatic),No
433,Female,51,0,1,46,24.95,1165.9,Yes,No,Yearly,No,Mailed check,No
434,Female,26,NULL,NULL,17,80.05,1345.65,Yes,Fiber,Monthly,No,Bank transfer (automatic),No
435,Male,65,NULL,NULL,60,61.35,3766.2,Yes,DSL,Biyearly,Yes,Mailed check,No
436,Female,75,NULL,NULL,1,45.95,45.95,Yes,DSL,Monthly,No,Mailed check,Yes
437,Female,76,0,NULL,1,48.6,48.6,Yes,DSL,Monthly,Yes,Electronic check,No
438,Male,24,0,1,35,89.7,3165.6,Yes,Fiber,Yearly,Yes,Electronic check,No
439,Female,47,1,1,16,65.2,1043.35,Yes,DSL,Monthly,Yes,Credit card (automatic),Yes
440,Female,65,NULL,NULL,52,57.95,3042.25,Yes,DSL,Yearly,No,Credit card (automatic),No
441,Female,56,NULL,0,71,83.3,5894.5,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
442,Female,39,0,NULL,1,89.35,89.35,Yes,Fiber,Monthly,Yes,Electronic check,No
443,Female,58,0,NULL,1,60,60,Yes,DSL,Monthly,Yes,Electronic check,Yes
444,Male,21,NULL,NULL,18,68.35,1299.8,Yes,DSL,Monthly,Yes,Electronic check,No
445,Male,56,NULL,NULL,21,43.55,1011.5,No,DSL,Monthly,Yes,Mailed check,No
446,Male,61,0,0,19,45,865.85,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
447,Male,71,NULL,1,10,99.85,990.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
448,Female,21,0,0,14,80.45,1137.05,Yes,DSL,Monthly,No,Credit card (automatic),No
449,Male,33,1,0,5,70,347.4,Yes,DSL,Yearly,Yes,Mailed check,Yes
450,Male,64,NULL,0,13,54.45,706.85,No,DSL,Monthly,Yes,Electronic check,Yes
451,Male,30,1,0,19,19.95,373.5,Yes,No,Biyearly,Yes,Mailed check,No
452,Male,80,1,NULL,68,25.4,1620.2,Yes,No,Biyearly,No,Bank transfer (automatic),No
453,Male,48,0,0,37,90.35,3419.3,Yes,Fiber,Monthly,Yes,Electronic check,No
454,Female,57,NULL,0,30,19.65,655.85,Yes,No,Monthly,No,Bank transfer (automatic),Yes
455,Female,32,NULL,1,18,96.05,1740.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
456,Female,67,1,1,63,90.05,5817,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
457,Female,55,1,0,50,25.2,1306.3,Yes,No,Yearly,No,Electronic check,No
458,Male,74,NULL,NULL,2,44.9,111.05,Yes,DSL,Monthly,No,Bank transfer (automatic),No
459,Female,71,0,1,9,74.55,622.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
460,Male,58,1,1,72,90.45,6565.85,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
461,Female,55,NULL,NULL,10,91.1,964.35,Yes,Fiber,Monthly,Yes,Electronic check,No
462,Female,39,0,NULL,72,97.7,6869.7,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
463,Male,27,1,NULL,60,20.55,1205.05,Yes,No,Biyearly,No,Mailed check,No
464,Female,72,1,NULL,72,92.65,6733,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
465,Female,31,1,1,15,99.1,1426.4,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
466,Male,75,0,NULL,64,86.55,5632.55,Yes,DSL,Biyearly,No,Credit card (automatic),No
467,Male,35,1,NULL,34,25.05,852.7,No,DSL,Monthly,Yes,Bank transfer (automatic),No
468,Female,27,0,1,41,106.5,4282.4,Yes,Fiber,Monthly,Yes,Electronic check,No
469,Male,55,1,NULL,27,75.75,1929,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
470,Female,27,1,NULL,42,77.95,3384,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
471,Female,67,NULL,NULL,11,19.25,180.3,Yes,No,Monthly,Yes,Mailed check,Yes
472,Male,74,0,0,22,20.45,471.55,Yes,No,Monthly,Yes,Bank transfer (automatic),No
473,Male,32,0,0,23,34.65,768.45,No,DSL,Monthly,Yes,Bank transfer (automatic),No
474,Male,62,NULL,0,50,103.85,5017.9,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
475,Female,64,NULL,NULL,56,19.7,1051.9,Yes,No,Biyearly,No,Bank transfer (automatic),No
476,Female,58,1,1,11,25.2,245.15,Yes,No,Yearly,No,Electronic check,No
477,Female,70,NULL,NULL,59,81.25,4639.45,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
478,Male,28,0,1,65,109.15,6941.2,Yes,Fiber,Monthly,Yes,Electronic check,Yes
479,Male,29,1,NULL,72,116.95,8594.4,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
480,Male,42,NULL,1,3,19.95,58.3,Yes,No,Monthly,No,Mailed check,No
481,Male,26,NULL,NULL,46,20.05,902,Yes,No,Biyearly,No,Bank transfer (automatic),No
482,Female,46,1,NULL,67,74,4868.4,Yes,DSL,Biyearly,No,Credit card (automatic),No
483,Male,27,1,1,1,19.7,19.7,Yes,No,Monthly,No,Mailed check,Yes
484,Female,67,1,0,27,110.5,2857.6,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
485,Female,28,NULL,NULL,54,104.1,5645.8,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
486,Male,39,0,0,10,35.75,389.8,No,DSL,Monthly,No,Electronic check,No
487,Female,68,NULL,0,1,19.65,19.65,Yes,No,Monthly,No,Mailed check,Yes
488,Female,64,0,NULL,8,84,613.4,Yes,Fiber,Monthly,Yes,Electronic check,Yes
489,Female,76,1,NULL,3,76.1,257.6,Yes,Fiber,Monthly,No,Electronic check,No
490,Female,38,1,1,23,95.1,2326.05,Yes,Fiber,Monthly,Yes,Electronic check,No
491,Female,60,1,0,5,53.85,259.8,Yes,DSL,Monthly,No,Credit card (automatic),Yes
492,Male,80,1,NULL,2,79.95,174.45,Yes,Fiber,Monthly,Yes,Electronic check,No
493,Male,50,NULL,NULL,2,94,181.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
494,Female,53,0,0,38,74.95,2869.85,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
495,Female,24,NULL,1,7,51.3,419.35,Yes,DSL,Monthly,Yes,Mailed check,No
496,Male,80,NULL,1,52,106.3,5487,Yes,Fiber,Biyearly,Yes,Electronic check,No
497,Female,65,1,1,1,69.95,69.95,Yes,Fiber,Monthly,Yes,Mailed check,Yes
498,Male,55,1,0,24,104.65,2542.45,Yes,Fiber,Monthly,Yes,Electronic check,Yes
499,Male,66,NULL,0,70,90.15,6237.05,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
500,Male,36,1,1,5,92.5,452.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
501,Male,78,0,0,30,49.9,1441.95,Yes,DSL,Monthly,No,Electronic check,No
502,Female,79,NULL,0,18,55.95,1082.8,Yes,DSL,Monthly,No,Mailed check,No
503,Female,29,1,1,1,25.75,25.75,Yes,No,Monthly,Yes,Mailed check,No
504,Male,22,NULL,NULL,2,95.1,180.25,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
505,Male,55,NULL,NULL,44,54,2440.25,No,DSL,Yearly,Yes,Electronic check,No
506,Female,34,NULL,0,61,118.6,7365.7,Yes,Fiber,Yearly,Yes,Electronic check,No
507,Female,59,1,0,25,74.6,1797.75,Yes,Fiber,Monthly,Yes,Electronic check,No
508,Male,49,0,NULL,63,71.9,4479.2,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
509,Female,40,0,1,67,104,7039.05,Yes,Fiber,Biyearly,Yes,Electronic check,No
510,Female,42,1,1,52,49.75,2535.55,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
511,Female,27,NULL,0,2,84.05,186.05,Yes,Fiber,Monthly,Yes,Electronic check,No
512,Female,73,0,0,67,19.25,1372.9,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
513,Male,54,1,NULL,51,20.45,1042.65,Yes,No,Biyearly,No,Mailed check,No
514,Male,50,1,1,70,99.35,6944.5,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
515,Female,59,NULL,0,1,19.9,19.9,Yes,No,Monthly,Yes,Electronic check,Yes
516,Female,52,1,NULL,71,61.4,4310.35,No,DSL,Biyearly,Yes,Credit card (automatic),No
517,Female,62,NULL,1,70,105.55,7195.35,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
518,Male,70,0,NULL,30,64.5,1929.95,Yes,DSL,Yearly,No,Credit card (automatic),No
519,Male,41,1,NULL,40,84.9,3369.05,Yes,Fiber,Monthly,Yes,Electronic check,No
520,Female,42,0,0,1,19.55,19.55,Yes,No,Monthly,No,Mailed check,No
521,Male,29,NULL,0,32,74.9,2303.35,Yes,Fiber,Monthly,Yes,Electronic check,Yes
522,Female,36,NULL,NULL,1,20.95,20.95,Yes,No,Monthly,No,Mailed check,Yes
523,Female,48,1,NULL,65,79.4,5071.9,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
524,Female,76,1,1,4,56.5,235.1,Yes,DSL,Monthly,No,Mailed check,Yes
525,Female,67,NULL,NULL,70,110.5,7752.05,Yes,Fiber,Biyearly,Yes,Electronic check,No
526,Female,43,NULL,0,70,90.25,6385.95,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
527,Male,68,0,0,61,94.1,5638.3,Yes,Fiber,Biyearly,Yes,Electronic check,Yes
528,Male,63,NULL,1,24,80.5,2088.45,Yes,Fiber,Monthly,Yes,Electronic check,No
529,Female,73,0,NULL,56,44.85,2564.95,No,DSL,Monthly,Yes,Credit card (automatic),No
530,Female,37,NULL,0,2,56.55,118.25,Yes,DSL,Monthly,Yes,Credit card (automatic),No
531,Male,54,0,0,38,81,3084.9,Yes,DSL,Biyearly,No,Credit card (automatic),No
532,Male,71,0,0,62,108.15,6825.65,Yes,Fiber,Biyearly,No,Mailed check,No
533,Female,63,0,NULL,18,103.6,1806.35,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
534,Female,31,0,1,72,71.45,5025.85,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
535,Female,55,1,0,1,79.35,79.35,Yes,Fiber,Monthly,Yes,Electronic check,Yes
536,Male,45,NULL,1,64,76.1,4818.8,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
537,Female,59,NULL,NULL,1,54.9,54.9,Yes,DSL,Monthly,Yes,Electronic check,Yes
538,Male,75,0,NULL,5,75.9,357.75,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
539,Female,68,NULL,NULL,19,24.85,434.8,No,DSL,Monthly,Yes,Mailed check,No
540,Female,71,0,NULL,10,102.1,1068.85,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
541,Male,63,NULL,NULL,17,19.65,351.55,Yes,No,Yearly,Yes,Bank transfer (automatic),No
542,Male,44,NULL,NULL,72,114.45,8375.05,Yes,Fiber,Biyearly,No,Credit card (automatic),No
543,Female,59,1,NULL,14,74.3,1096.25,Yes,Fiber,Monthly,Yes,Electronic check,Yes
544,Male,54,NULL,NULL,1,46.2,46.2,Yes,DSL,Monthly,No,Credit card (automatic),Yes
545,Female,75,1,NULL,48,97.05,4692.95,Yes,Fiber,Yearly,Yes,Electronic check,No
546,Male,39,NULL,NULL,67,43.9,3097.2,No,DSL,Biyearly,No,Electronic check,No
547,Male,52,NULL,1,70,51.05,3635.15,No,DSL,Yearly,Yes,Bank transfer (automatic),No
548,Female,33,1,1,43,109.55,4830.25,Yes,Fiber,Yearly,Yes,Mailed check,Yes
549,Female,66,NULL,1,17,92.6,1579.7,Yes,Fiber,Monthly,No,Electronic check,No
550,Female,43,NULL,1,26,81.95,2070.05,Yes,Fiber,Monthly,No,Electronic check,No
551,Female,30,NULL,NULL,23,81.85,1810.85,Yes,Fiber,Yearly,No,Credit card (automatic),No
552,Female,67,NULL,0,8,101.35,780.5,Yes,Fiber,Monthly,No,Electronic check,Yes
553,Female,34,1,1,71,84.8,6046.1,Yes,DSL,Yearly,Yes,Bank transfer (automatic),No
554,Male,65,0,1,72,104.9,7559.55,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
555,Female,41,0,1,6,45.65,323.45,Yes,DSL,Monthly,No,Mailed check,No
556,Male,47,NULL,NULL,62,24.8,1476.25,Yes,No,Yearly,No,Bank transfer (automatic),No
